C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202207_4002.csv
C,Report generated 2023-01-04 03:20:44 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2022-07-26","23","4395","LD.GARVINS 34.5","40","62.1","0.0","0.66","62.76"
"D","2022-07-26","23","4396","LD.EDDY    34.5","41","62.1","0.0","0.73","62.83"
"D","2022-07-26","23","4398","LD.PINEHILL34.5","35","62.1","0.0","0.3","62.4"
"D","2022-07-26","23","4399","LD.JACKMAN 34.5","24","62.1","0.0","0.73","62.83"
"D","2022-07-26","23","4400","LD.EMRLD_ST12.5","21","62.1","0.0","0.18","62.28"
"D","2022-07-26","23","4401","LD.SWANZEY 12.5","4","62.1","0.0","0.15","62.25"
"D","2022-07-26","23","4402","LD.CHSTNTHL34.5","10","62.1","0.0","-0.14","61.96"
"D","2022-07-26","23","4403","LD.MONADNCK34.5","24","62.1","0.0","-0.08","62.02"
"D","2022-07-26","23","4404","LD.MAMOTHRD34.5","29","62.1","0.0","-0.38","61.72"
"D","2022-07-26","23","4405","LD.RDSFERRY34.5","16","62.1","0.0","0.69","62.79"
"D","2022-07-26","23","4406","LD.S_MILFRD34.5","25","62.1","0.0","0.69","62.79"
"D","2022-07-26","23","4407","LD.ANHEUSBH12.5","5","62.1","0.0","0.62","62.72"
"D","2022-07-26","23","4408","LD.HUDSON  34.5","26","62.1","0.0","0.47","62.57"
"D","2022-07-26","23","4409","LD.BRIDGE_S34.5","33","62.1","0.0","0.47","62.57"
"D","2022-07-26","23","4410","LD.LONGHILL34.5","34","62.1","0.0","0.47","62.57"
"D","2022-07-26","23","4411","LD.HUSE_RD 34.5","40","62.1","0.0","-0.25","61.85"
"D","2022-07-26","23","4412","LD.CHESTER 34.5","22","62.1","0.0","-0.1","62.0"
"D","2022-07-26","23","4413","LD.OCEAN_RD34.5","20","62.1","0.0","1.16","63.26"
"D","2022-07-26","23","4414","LD.SCHILLER115","1","62.1","0.0","1.13","63.23"
"D","2022-07-26","23","4415","LD.RESITNCE34.5","13","62.1","0.0","1.13","63.23"
"D","2022-07-26","23","4416","LD.KNGSTNPS34.5","7","62.1","0.0","0.45","62.55"
"D","2022-07-26","23","4417","LD.DOVER   34.5","46","62.1","0.0","0.84","62.94"
"D","2022-07-26","23","4418","LD.MADBURY 34.5","42","62.1","0.0","0.73","62.83"
"D","2022-07-26","23","4419","LD.RCHSTER 34.5","36","62.1","0.0","0.83","62.93"
"D","2022-07-26","23","10038","LD.GREATBAY34.5","22","62.1","0.0","1.21","63.31"
"D","2022-07-26","23","10039","LD.PORTSMTH34.5","29","62.1","0.0","1.13","63.23"
"D","2022-07-26","23","10850","LD.BEDFORD 34.5","37","62.1","0.0","-0.24","61.86"
"D","2022-07-26","23","11413","LD.BRENTWOD34.5","15","62.1","0.0","0.56","62.66"
"D","2022-07-26","23","14841","LD.WEARE   34.5","15","62.1","0.0","0.55","62.65"
"D","2022-07-26","23","40041","LD.BELLWSFL69","7","62.1","0.0","0.65","62.75"
"D","2022-07-26","23","40045","LD.THORNTON34.5","15","62.1","0.0","0.62","62.72"
"D","2022-07-26","23","42609","LD.MICHL_AV13.2","5","62.1","0.0","1.06","63.16"
"D","2022-07-26","23","42637","LD.BELLWSFL46","26","62.1","0.0","0.65","62.75"
"D","2022-07-26","23","43588","LD.TIMBER  34.5","58","62.1","0.0","-0.61","61.49"
"D","2022-07-26","23","43968","LD.TASKERFM34.5","19","62.1","0.0","0.83","62.93"
"D","2022-07-26","23","46716","LD.MILL_PD 12.5","6","62.1","0.0","1.22","63.32"
"D","2022-07-26","23","47297","LD.BRIDGE_S4.16","5","62.1","0.0","0.47","62.57"
"D","2022-07-26","23","47742","LD.KNGSTNUT34.5","31","62.1","0.0","0.45","62.55"
"D","2022-07-26","23","48673","LD.N_KEENE 12.5","11","62.1","0.0","0.18","62.28"
"D","2022-07-26","23","49421","LD.BROKENGD34.5","17","62.1","0.0","0.91","63.01"
"D","2022-07-26","24","4264","LD.COMERFRD34.5","3","57.44","0.0","-0.3","57.14"
"D","2022-07-26","24","4265","LD.MOORE   13.8","3","57.44","0.0","-0.38","57.06"
"D","2022-07-26","24","4266","LD.SLAYTNHL13.8","14","57.44","0.0","1.6","59.04"
"D","2022-07-26","24","4267","LD.MT_SUPP 13.8","27","57.44","0.0","1.69","59.13"
"D","2022-07-26","24","4331","LD.WILDER  13.8","8","57.44","0.0","1.68","59.12"
"D","2022-07-26","24","4357","LD.PELHAM  13.2","14","57.44","0.0","0.33","57.77"
"D","2022-07-26","24","4376","LD.AMHERST 34.5","48","57.44","0.0","-0.17","57.27"
"D","2022-07-26","24","4377","LD.SCOBIE  12.5","16","57.44","0.0","-0.26","57.18"
"D","2022-07-26","24","4378","LD.LAWRENCE34.5","22","57.44","0.0","-0.37","57.07"
"D","2022-07-26","24","4379","LD.PEMIGWAS34.5","15","57.44","0.0","1.21","58.65"
"D","2022-07-26","24","4380","LD.RIMMON  34.5","31","57.44","0.0","0.59","58.03"
"D","2022-07-26","24","4381","LD.LOSTNATN34.5","5","57.44","0.0","-1.53","55.91"
"D","2022-07-26","24","4383","LD.BERLN_NH34.5","9","57.44","0.0","-1.53","55.91"
"D","2022-07-26","24","4384","LD.WHITEFLD34.5","12","57.44","0.0","-1.53","55.91"
"D","2022-07-26","24","4386","LD.BEEBE   34.5","18","57.44","0.0","0.67","58.11"
"D","2022-07-26","24","4387","LD.WHITE_LK34.5","24","57.44","0.0","2.05","59.49"
"D","2022-07-26","24","4388","LD.INTERVAL34.5","10","57.44","0.0","1.56","59.0"
"D","2022-07-26","24","4389","LD.SACO_VLY34.5","11","57.44","0.0","1.56","59.0"
"D","2022-07-26","24","4390","LD.ASHLAND 34.5","17","57.44","0.0","0.98","58.42"
"D","2022-07-26","24","4391","LD.OAK_HILL34.5","36","57.44","0.0","0.88","58.32"
"D","2022-07-26","24","4392","LD.WEBSTER 34.5","21","57.44","0.0","1.18","58.62"
"D","2022-07-26","24","4393","LD.LACONIA 34.5","33","57.44","0.0","1.18","58.62"
"D","2022-07-26","24","4394","LD.NORTH_RD34.5","25","57.44","0.0","1.29","58.73"
"D","2022-07-26","24","4395","LD.GARVINS 34.5","37","57.44","0.0","0.56","58.0"
"D","2022-07-26","24","4396","LD.EDDY    34.5","38","57.44","0.0","0.62","58.06"
"D","2022-07-26","24","4398","LD.PINEHILL34.5","31","57.44","0.0","0.28","57.72"
"D","2022-07-26","24","4399","LD.JACKMAN 34.5","22","57.44","0.0","0.62","58.06"
"D","2022-07-26","24","4400","LD.EMRLD_ST12.5","18","57.44","0.0","0.17","57.61"
"D","2022-07-26","24","4401","LD.SWANZEY 12.5","4","57.44","0.0","0.15","57.59"
"D","2022-07-26","24","4402","LD.CHSTNTHL34.5","9","57.44","0.0","-0.07","57.37"
"D","2022-07-26","24","4403","LD.MONADNCK34.5","22","57.44","0.0","-0.04","57.4"
"D","2022-07-26","24","4404","LD.MAMOTHRD34.5","25","57.44","0.0","-0.31","57.13"
"D","2022-07-26","24","4405","LD.RDSFERRY34.5","14","57.44","0.0","0.58","58.02"
"D","2022-07-26","24","4406","LD.S_MILFRD34.5","22","57.44","0.0","0.58","58.02"
"D","2022-07-26","24","4407","LD.ANHEUSBH12.5","5","57.44","0.0","0.53","57.97"
"D","2022-07-26","24","4408","LD.HUDSON  34.5","24","57.44","0.0","0.4","57.84"
"D","2022-07-26","24","4409","LD.BRIDGE_S34.5","30","57.44","0.0","0.4","57.84"
"D","2022-07-26","24","4410","LD.LONGHILL34.5","31","57.44","0.0","0.4","57.84"
"D","2022-07-26","24","4411","LD.HUSE_RD 34.5","37","57.44","0.0","-0.19","57.25"
"D","2022-07-26","24","4412","LD.CHESTER 34.5","19","57.44","0.0","-0.07","57.37"
"D","2022-07-26","24","4413","LD.OCEAN_RD34.5","18","57.44","0.0","1.03","58.47"
"D","2022-07-26","24","4414","LD.SCHILLER115","1","57.44","0.0","1.02","58.46"
"D","2022-07-26","24","4415","LD.RESITNCE34.5","12","57.44","0.0","1.02","58.46"
"D","2022-07-26","24","4416","LD.KNGSTNPS34.5","6","57.44","0.0","0.39","57.83"
"D","2022-07-26","24","4417","LD.DOVER   34.5","41","57.44","0.0","0.77","58.21"
"D","2022-07-26","24","4418","LD.MADBURY 34.5","37","57.44","0.0","0.67","58.11"
"D","2022-07-26","24","4419","LD.RCHSTER 34.5","32","57.44","0.0","0.74","58.18"
"D","2022-07-26","24","10038","LD.GREATBAY34.5","19","57.44","0.0","1.06","58.5"
"D","2022-07-26","24","10039","LD.PORTSMTH34.5","28","57.44","0.0","1.02","58.46"
"D","2022-07-26","24","10850","LD.BEDFORD 34.5","34","57.44","0.0","-0.19","57.25"
"D","2022-07-26","24","11413","LD.BRENTWOD34.5","13","57.44","0.0","0.5","57.94"
"D","2022-07-26","24","14841","LD.WEARE   34.5","13","57.44","0.0","0.47","57.91"
"D","2022-07-26","24","40041","LD.BELLWSFL69","7","57.44","0.0","0.54","57.98"
"D","2022-07-26","24","40045","LD.THORNTON34.5","13","57.44","0.0","0.53","57.97"
"D","2022-07-26","24","42609","LD.MICHL_AV13.2","5","57.44","0.0","0.88","58.32"
"D","2022-07-26","24","42637","LD.BELLWSFL46","23","57.44","0.0","0.54","57.98"
"D","2022-07-26","24","43588","LD.TIMBER  34.5","53","57.44","0.0","-0.47","56.97"
"D","2022-07-26","24","43968","LD.TASKERFM34.5","16","57.44","0.0","0.74","58.18"
"D","2022-07-26","24","46716","LD.MILL_PD 12.5","5","57.44","0.0","1.09","58.53"
"D","2022-07-26","24","47297","LD.BRIDGE_S4.16","4","57.44","0.0","0.4","57.84"
"D","2022-07-26","24","47742","LD.KNGSTNUT34.5","26","57.44","0.0","0.39","57.83"
"D","2022-07-26","24","48673","LD.N_KEENE 12.5","10","57.44","0.0","0.17","57.61"
"D","2022-07-26","24","49421","LD.BROKENGD34.5","15","57.44","0.0","0.77","58.21"
"D","2022-07-27","01","4264","LD.COMERFRD34.5","4","58.34","0.0","-0.49","57.85"
"D","2022-07-27","01","4265","LD.MOORE   13.8","2","58.34","0.0","-0.57","57.77"
"D","2022-07-27","01","4266","LD.SLAYTNHL13.8","13","58.34","0.0","1.32","59.66"
"D","2022-07-27","01","4267","LD.MT_SUPP 13.8","25","58.34","0.0","1.4","59.74"
"D","2022-07-27","01","4331","LD.WILDER  13.8","8","58.34","0.0","1.39","59.73"
"D","2022-07-27","01","4357","LD.PELHAM  13.2","12","58.34","0.0","0.32","58.66"
"D","2022-07-27","01","4376","LD.AMHERST 34.5","43","58.34","0.0","-0.14","58.2"
"D","2022-07-27","01","4377","LD.SCOBIE  12.5","14","58.34","0.0","-0.19","58.15"
"D","2022-07-27","01","4378","LD.LAWRENCE34.5","21","58.34","0.0","-0.28","58.06"
"D","2022-07-27","01","4379","LD.PEMIGWAS34.5","14","58.34","0.0","1.03","59.37"
"D","2022-07-27","01","4380","LD.RIMMON  34.5","28","58.34","0.0","0.55","58.89"
"D","2022-07-27","01","4381","LD.LOSTNATN34.5","5","58.34","0.0","-1.72","56.62"
"D","2022-07-27","01","4383","LD.BERLN_NH34.5","8","58.34","0.0","-1.72","56.62"
"D","2022-07-27","01","4384","LD.WHITEFLD34.5","11","58.34","0.0","-1.72","56.62"
"D","2022-07-27","01","4386","LD.BEEBE   34.5","16","58.34","0.0","0.51","58.85"
"D","2022-07-27","01","4387","LD.WHITE_LK34.5","21","58.34","0.0","2.12","60.46"
"D","2022-07-27","01","4388","LD.INTERVAL34.5","9","58.34","0.0","1.66","60.0"
"D","2022-07-27","01","4389","LD.SACO_VLY34.5","10","58.34","0.0","1.66","60.0"
"D","2022-07-27","01","4390","LD.ASHLAND 34.5","15","58.34","0.0","0.79","59.13"
"D","2022-07-27","01","4391","LD.OAK_HILL34.5","33","58.34","0.0","0.78","59.12"
"D","2022-07-27","01","4392","LD.WEBSTER 34.5","21","58.34","0.0","1.02","59.36"
"D","2022-07-27","01","4393","LD.LACONIA 34.5","30","58.34","0.0","1.02","59.36"
"D","2022-07-27","01","4394","LD.NORTH_RD34.5","23","58.34","0.0","1.07","59.41"
"D","2022-07-27","01","4395","LD.GARVINS 34.5","34","58.34","0.0","0.5","58.84"
"D","2022-07-27","01","4396","LD.EDDY    34.5","35","58.34","0.0","0.58","58.92"
"D","2022-07-27","01","4398","LD.PINEHILL34.5","28","58.34","0.0","0.33","58.67"
"D","2022-07-27","01","4399","LD.JACKMAN 34.5","20","58.34","0.0","0.6","58.94"
"D","2022-07-27","01","4400","LD.EMRLD_ST12.5","17","58.34","0.0","0.05","58.39"
"D","2022-07-27","01","4401","LD.SWANZEY 12.5","3","58.34","0.0","0.04","58.38"
"D","2022-07-27","01","4402","LD.CHSTNTHL34.5","8","58.34","0.0","-0.21","58.13"
"D","2022-07-27","01","4403","LD.MONADNCK34.5","20","58.34","0.0","-0.11","58.23"
"D","2022-07-27","01","4404","LD.MAMOTHRD34.5","23","58.34","0.0","-0.25","58.09"
"D","2022-07-27","01","4405","LD.RDSFERRY34.5","13","58.34","0.0","0.57","58.91"
"D","2022-07-27","01","4406","LD.S_MILFRD34.5","21","58.34","0.0","0.57","58.91"
"D","2022-07-27","01","4407","LD.ANHEUSBH12.5","5","58.34","0.0","0.53","58.87"
"D","2022-07-27","01","4408","LD.HUDSON  34.5","21","58.34","0.0","0.41","58.75"
"D","2022-07-27","01","4409","LD.BRIDGE_S34.5","28","58.34","0.0","0.41","58.75"
"D","2022-07-27","01","4410","LD.LONGHILL34.5","27","58.34","0.0","0.41","58.75"
"D","2022-07-27","01","4411","LD.HUSE_RD 34.5","34","58.34","0.0","-0.14","58.2"
"D","2022-07-27","01","4412","LD.CHESTER 34.5","17","58.34","0.0","-0.01","58.33"
"D","2022-07-27","01","4413","LD.OCEAN_RD34.5","16","58.34","0.0","1.14","59.48"
"D","2022-07-27","01","4414","LD.SCHILLER115","1","58.34","0.0","1.15","59.49"
"D","2022-07-27","01","4415","LD.RESITNCE34.5","11","58.34","0.0","1.15","59.49"
"D","2022-07-27","01","4416","LD.KNGSTNPS34.5","5","58.34","0.0","0.44","58.78"
"D","2022-07-27","01","4417","LD.DOVER   34.5","38","58.34","0.0","0.93","59.27"
"D","2022-07-27","01","4418","LD.MADBURY 34.5","33","58.34","0.0","0.8","59.14"
"D","2022-07-27","01","4419","LD.RCHSTER 34.5","29","58.34","0.0","0.85","59.19"
"D","2022-07-27","01","10038","LD.GREATBAY34.5","17","58.34","0.0","1.14","59.48"
"D","2022-07-27","01","10039","LD.PORTSMTH34.5","28","58.34","0.0","1.14","59.48"
"D","2022-07-27","01","10850","LD.BEDFORD 34.5","32","58.34","0.0","-0.15","58.19"
"D","2022-07-27","01","11413","LD.BRENTWOD34.5","11","58.34","0.0","0.56","58.9"
"D","2022-07-27","01","14841","LD.WEARE   34.5","12","58.34","0.0","0.45","58.79"
"D","2022-07-27","01","40041","LD.BELLWSFL69","6","58.34","0.0","0.47","58.81"
"D","2022-07-27","01","40045","LD.THORNTON34.5","12","58.34","0.0","0.53","58.87"
"D","2022-07-27","01","42609","LD.MICHL_AV13.2","5","58.34","0.0","0.72","59.06"
"D","2022-07-27","01","42637","LD.BELLWSFL46","20","58.34","0.0","0.47","58.81"
"D","2022-07-27","01","43588","LD.TIMBER  34.5","49","58.34","0.0","-0.35","57.99"
"D","2022-07-27","01","43968","LD.TASKERFM34.5","15","58.34","0.0","0.85","59.19"
"D","2022-07-27","01","46716","LD.MILL_PD 12.5","5","58.34","0.0","1.2","59.54"
"D","2022-07-27","01","47297","LD.BRIDGE_S4.16","4","58.34","0.0","0.41","58.75"
"D","2022-07-27","01","47742","LD.KNGSTNUT34.5","24","58.34","0.0","0.44","58.78"
"D","2022-07-27","01","48673","LD.N_KEENE 12.5","9","58.34","0.0","0.06","58.4"
"D","2022-07-27","01","49421","LD.BROKENGD34.5","14","58.34","0.0","0.68","59.02"
"D","2022-07-27","02","4264","LD.COMERFRD34.5","5","62.55","0.0","-0.95","61.6"
"D","2022-07-27","02","4265","LD.MOORE   13.8","2","62.55","0.0","-1.05","61.5"
"D","2022-07-27","02","4266","LD.SLAYTNHL13.8","12","62.55","0.0","1.16","63.71"
"D","2022-07-27","02","4267","LD.MT_SUPP 13.8","24","62.55","0.0","1.22","63.77"
"D","2022-07-27","02","4331","LD.WILDER  13.8","7","62.55","0.0","1.2","63.75"
"D","2022-07-27","02","4357","LD.PELHAM  13.2","11","62.55","0.0","0.35","62.9"
"D","2022-07-27","02","4376","LD.AMHERST 34.5","40","62.55","0.0","-0.08","62.47"
"D","2022-07-27","02","4377","LD.SCOBIE  12.5","13","62.55","0.0","-0.12","62.43"
"D","2022-07-27","02","4378","LD.LAWRENCE34.5","19","62.55","0.0","-0.19","62.36"
"D","2022-07-27","02","4379","LD.PEMIGWAS34.5","13","62.55","0.0","0.91","63.46"
"D","2022-07-27","02","4380","LD.RIMMON  34.5","26","62.55","0.0","0.53","63.08"
"D","2022-07-27","02","4381","LD.LOSTNATN34.5","4","62.55","0.0","-2.37","60.18"
"D","2022-07-27","02","4383","LD.BERLN_NH34.5","7","62.55","0.0","-2.37","60.18"
"D","2022-07-27","02","4384","LD.WHITEFLD34.5","10","62.55","0.0","-2.37","60.18"
"D","2022-07-27","02","4386","LD.BEEBE   34.5","15","62.55","0.0","0.24","62.79"
"D","2022-07-27","02","4387","LD.WHITE_LK34.5","20","62.55","0.0","1.92","64.47"
"D","2022-07-27","02","4388","LD.INTERVAL34.5","9","62.55","0.0","1.6","64.15"
"D","2022-07-27","02","4389","LD.SACO_VLY34.5","9","62.55","0.0","1.6","64.15"
"D","2022-07-27","02","4390","LD.ASHLAND 34.5","14","62.55","0.0","0.61","63.16"
"D","2022-07-27","02","4391","LD.OAK_HILL34.5","30","62.55","0.0","0.74","63.29"
"D","2022-07-27","02","4392","LD.WEBSTER 34.5","18","62.55","0.0","0.99","63.54"
"D","2022-07-27","02","4393","LD.LACONIA 34.5","28","62.55","0.0","0.99","63.54"
"D","2022-07-27","02","4394","LD.NORTH_RD34.5","21","62.55","0.0","1.03","63.58"
"D","2022-07-27","02","4395","LD.GARVINS 34.5","32","62.55","0.0","0.46","63.01"
"D","2022-07-27","02","4396","LD.EDDY    34.5","34","62.55","0.0","0.56","63.11"
"D","2022-07-27","02","4398","LD.PINEHILL34.5","26","62.55","0.0","0.38","62.93"
"D","2022-07-27","02","4399","LD.JACKMAN 34.5","19","62.55","0.0","0.61","63.16"
"D","2022-07-27","02","4400","LD.EMRLD_ST12.5","16","62.55","0.0","0.04","62.59"
"D","2022-07-27","02","4401","LD.SWANZEY 12.5","3","62.55","0.0","0.01","62.56"
"D","2022-07-27","02","4402","LD.CHSTNTHL34.5","8","62.55","0.0","-0.26","62.29"
"D","2022-07-27","02","4403","LD.MONADNCK34.5","19","62.55","0.0","-0.11","62.44"
"D","2022-07-27","02","4404","LD.MAMOTHRD34.5","21","62.55","0.0","-0.23","62.32"
"D","2022-07-27","02","4405","LD.RDSFERRY34.5","12","62.55","0.0","0.6","63.15"
"D","2022-07-27","02","4406","LD.S_MILFRD34.5","20","62.55","0.0","0.61","63.16"
"D","2022-07-27","02","4407","LD.ANHEUSBH12.5","5","62.55","0.0","0.57","63.12"
"D","2022-07-27","02","4408","LD.HUDSON  34.5","20","62.55","0.0","0.46","63.01"
"D","2022-07-27","02","4409","LD.BRIDGE_S34.5","26","62.55","0.0","0.46","63.01"
"D","2022-07-27","02","4410","LD.LONGHILL34.5","24","62.55","0.0","0.46","63.01"
"D","2022-07-27","02","4411","LD.HUSE_RD 34.5","32","62.55","0.0","-0.09","62.46"
"D","2022-07-27","02","4412","LD.CHESTER 34.5","16","62.55","0.0","0.06","62.61"
"D","2022-07-27","02","4413","LD.OCEAN_RD34.5","15","62.55","0.0","1.31","63.86"
"D","2022-07-27","02","4414","LD.SCHILLER115","1","62.55","0.0","1.34","63.89"
"D","2022-07-27","02","4415","LD.RESITNCE34.5","11","62.55","0.0","1.34","63.89"
"D","2022-07-27","02","4416","LD.KNGSTNPS34.5","5","62.55","0.0","0.53","63.08"
"D","2022-07-27","02","4417","LD.DOVER   34.5","36","62.55","0.0","1.11","63.66"
"D","2022-07-27","02","4418","LD.MADBURY 34.5","30","62.55","0.0","0.96","63.51"
"D","2022-07-27","02","4419","LD.RCHSTER 34.5","27","62.55","0.0","1.0","63.55"
"D","2022-07-27","02","10038","LD.GREATBAY34.5","16","62.55","0.0","1.3","63.85"
"D","2022-07-27","02","10039","LD.PORTSMTH34.5","28","62.55","0.0","1.34","63.89"
"D","2022-07-27","02","10850","LD.BEDFORD 34.5","30","62.55","0.0","-0.12","62.43"
"D","2022-07-27","02","11413","LD.BRENTWOD34.5","11","62.55","0.0","0.67","63.22"
"D","2022-07-27","02","14841","LD.WEARE   34.5","11","62.55","0.0","0.45","63.0"
"D","2022-07-27","02","40041","LD.BELLWSFL69","6","62.55","0.0","0.49","63.04"
"D","2022-07-27","02","40045","LD.THORNTON34.5","11","62.55","0.0","0.57","63.12"
"D","2022-07-27","02","42609","LD.MICHL_AV13.2","5","62.55","0.0","0.67","63.22"
"D","2022-07-27","02","42637","LD.BELLWSFL46","18","62.55","0.0","0.49","63.04"
"D","2022-07-27","02","43588","LD.TIMBER  34.5","46","62.55","0.0","-0.26","62.29"
"D","2022-07-27","02","43968","LD.TASKERFM34.5","13","62.55","0.0","1.0","63.55"
"D","2022-07-27","02","46716","LD.MILL_PD 12.5","5","62.55","0.0","1.38","63.93"
"D","2022-07-27","02","47297","LD.BRIDGE_S4.16","4","62.55","0.0","0.46","63.01"
"D","2022-07-27","02","47742","LD.KNGSTNUT34.5","22","62.55","0.0","0.53","63.08"
"D","2022-07-27","02","48673","LD.N_KEENE 12.5","8","62.55","0.0","0.05","62.6"
"D","2022-07-27","02","49421","LD.BROKENGD34.5","13","62.55","0.0","0.64","63.19"
"D","2022-07-27","03","4264","LD.COMERFRD34.5","5","58.86","0.0","-0.73","58.13"
"D","2022-07-27","03","4265","LD.MOORE   13.8","1","58.86","0.0","-0.82","58.04"
"D","2022-07-27","03","4266","LD.SLAYTNHL13.8","12","58.86","0.0","1.11","59.97"
"D","2022-07-27","03","4267","LD.MT_SUPP 13.8","24","58.86","0.0","1.17","60.03"
"D","2022-07-27","03","4331","LD.WILDER  13.8","7","58.86","0.0","1.15","60.01"
"D","2022-07-27","03","4357","LD.PELHAM  13.2","10","58.86","0.0","0.32","59.18"
"D","2022-07-27","03","4376","LD.AMHERST 34.5","38","58.86","0.0","-0.1","58.76"
"D","2022-07-27","03","4377","LD.SCOBIE  12.5","13","58.86","0.0","-0.14","58.72"
"D","2022-07-27","03","4378","LD.LAWRENCE34.5","18","58.86","0.0","-0.21","58.65"
"D","2022-07-27","03","4379","LD.PEMIGWAS34.5","12","58.86","0.0","0.83","59.69"
"D","2022-07-27","03","4380","LD.RIMMON  34.5","25","58.86","0.0","0.5","59.36"
"D","2022-07-27","03","4381","LD.LOSTNATN34.5","4","58.86","0.0","-2.03","56.83"
"D","2022-07-27","03","4383","LD.BERLN_NH34.5","7","58.86","0.0","-2.03","56.83"
"D","2022-07-27","03","4384","LD.WHITEFLD34.5","10","58.86","0.0","-2.03","56.83"
"D","2022-07-27","03","4386","LD.BEEBE   34.5","14","58.86","0.0","0.23","59.09"
"D","2022-07-27","03","4387","LD.WHITE_LK34.5","19","58.86","0.0","1.51","60.37"
"D","2022-07-27","03","4388","LD.INTERVAL34.5","8","58.86","0.0","1.18","60.04"
"D","2022-07-27","03","4389","LD.SACO_VLY34.5","9","58.86","0.0","1.18","60.04"
"D","2022-07-27","03","4390","LD.ASHLAND 34.5","14","58.86","0.0","0.56","59.42"
"D","2022-07-27","03","4391","LD.OAK_HILL34.5","29","58.86","0.0","0.71","59.57"
"D","2022-07-27","03","4392","LD.WEBSTER 34.5","18","58.86","0.0","0.93","59.79"
"D","2022-07-27","03","4393","LD.LACONIA 34.5","27","58.86","0.0","0.93","59.79"
"D","2022-07-27","03","4394","LD.NORTH_RD34.5","19","58.86","0.0","0.97","59.83"
"D","2022-07-27","03","4395","LD.GARVINS 34.5","30","58.86","0.0","0.45","59.31"
"D","2022-07-27","03","4396","LD.EDDY    34.5","32","58.86","0.0","0.53","59.39"
"D","2022-07-27","03","4398","LD.PINEHILL34.5","26","58.86","0.0","0.33","59.19"
"D","2022-07-27","03","4399","LD.JACKMAN 34.5","17","58.86","0.0","0.55","59.41"
"D","2022-07-27","03","4400","LD.EMRLD_ST12.5","15","58.86","0.0","0.06","58.92"
"D","2022-07-27","03","4401","LD.SWANZEY 12.5","3","58.86","0.0","0.03","58.89"
"D","2022-07-27","03","4402","LD.CHSTNTHL34.5","7","58.86","0.0","-0.21","58.65"
"D","2022-07-27","03","4403","LD.MONADNCK34.5","19","58.86","0.0","-0.09","58.77"
"D","2022-07-27","03","4404","LD.MAMOTHRD34.5","21","58.86","0.0","-0.22","58.64"
"D","2022-07-27","03","4405","LD.RDSFERRY34.5","11","58.86","0.0","0.53","59.39"
"D","2022-07-27","03","4406","LD.S_MILFRD34.5","18","58.86","0.0","0.54","59.4"
"D","2022-07-27","03","4407","LD.ANHEUSBH12.5","5","58.86","0.0","0.51","59.37"
"D","2022-07-27","03","4408","LD.HUDSON  34.5","19","58.86","0.0","0.4","59.26"
"D","2022-07-27","03","4409","LD.BRIDGE_S34.5","25","58.86","0.0","0.4","59.26"
"D","2022-07-27","03","4410","LD.LONGHILL34.5","23","58.86","0.0","0.4","59.26"
"D","2022-07-27","03","4411","LD.HUSE_RD 34.5","32","58.86","0.0","-0.1","58.76"
"D","2022-07-27","03","4412","LD.CHESTER 34.5","15","58.86","0.0","0.02","58.88"
"D","2022-07-27","03","4413","LD.OCEAN_RD34.5","14","58.86","0.0","1.11","59.97"
"D","2022-07-27","03","4414","LD.SCHILLER115","1","58.86","0.0","1.13","59.99"
"D","2022-07-27","03","4415","LD.RESITNCE34.5","10","58.86","0.0","1.13","59.99"
"D","2022-07-27","03","4416","LD.KNGSTNPS34.5","5","58.86","0.0","0.43","59.29"
"D","2022-07-27","03","4417","LD.DOVER   34.5","34","58.86","0.0","0.92","59.78"
"D","2022-07-27","03","4418","LD.MADBURY 34.5","29","58.86","0.0","0.79","59.65"
"D","2022-07-27","03","4419","LD.RCHSTER 34.5","26","58.86","0.0","0.83","59.69"
"D","2022-07-27","03","10038","LD.GREATBAY34.5","15","58.86","0.0","1.1","59.96"
"D","2022-07-27","03","10039","LD.PORTSMTH34.5","26","58.86","0.0","1.12","59.98"
"D","2022-07-27","03","10850","LD.BEDFORD 34.5","28","58.86","0.0","-0.13","58.73"
"D","2022-07-27","03","11413","LD.BRENTWOD34.5","10","58.86","0.0","0.55","59.41"
"D","2022-07-27","03","14841","LD.WEARE   34.5","10","58.86","0.0","0.42","59.28"
"D","2022-07-27","03","40041","LD.BELLWSFL69","6","58.86","0.0","0.47","59.33"
"D","2022-07-27","03","40045","LD.THORNTON34.5","11","58.86","0.0","0.51","59.37"
"D","2022-07-27","03","42609","LD.MICHL_AV13.2","4","58.86","0.0","0.64","59.5"
"D","2022-07-27","03","42637","LD.BELLWSFL46","18","58.86","0.0","0.47","59.33"
"D","2022-07-27","03","43588","LD.TIMBER  34.5","44","58.86","0.0","-0.3","58.56"
"D","2022-07-27","03","43968","LD.TASKERFM34.5","13","58.86","0.0","0.83","59.69"
"D","2022-07-27","03","46716","LD.MILL_PD 12.5","4","58.86","0.0","1.16","60.02"
"D","2022-07-27","03","47297","LD.BRIDGE_S4.16","4","58.86","0.0","0.4","59.26"
"D","2022-07-27","03","47742","LD.KNGSTNUT34.5","21","58.86","0.0","0.43","59.29"
